"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL319868";"";"None";"465.58";"0";"1.45";"table 4";"N=C(N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCNCC2)c1";"Ki";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"14.30";"0.28";"5.21";"5.19";"0";"CHEMBL819016";"Inhibitory activity against bovine trypsin expressed as dissociation constant";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131451";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"0.22"
"CHEMBL541285";"";"None";"537.13";"1";"1.98";"8";"CN(C)c1cccc2c(S(=O)(=O)NC(CCCN3CCN=C3N)C(=O)N3CCCCC3)cccc12.Cl";"Ki";"'='";"278000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817621";"Binding affinity determined against trypsin by Dixon method";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133878";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"278.0"
"CHEMBL317713";"";"None";"187.20";"0";"1.26";"10";"N=C(N)c1ccc2c(C=O)c[nH]c2c1";"Ki";"'='";"25500.0";"nM";"4.59";"";"";"UO_0000065";"24.54";"0.45";"3.33";"5.55";"0";"CHEMBL817581";"Inhibition constant against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1122336";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"";"";"25.5"
"CHEMBL322444";"";"None";"840.04";"2";"5.07";"4b";"Cc1ccc(S(=O)(=O)N/C(N)=N\CCC[C@@H](NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)OCc2ccccc2)C(O)c2nc3ccccc3s2)cc1";"Ki";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815751";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129256";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"150000.0"
"CHEMBL102121";"";"None";"553.73";"1";"1.56";"3d";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2c(s1)CCCC2";"Ki";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"15.09";"0.29";"6.80";"5.36";"0";"CHEMBL815751";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129256";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"4.4"
"CHEMBL367647";"";"None";"560.66";"1";"0.88";"56";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc(O)c2ccccc2n1";"Ki";"'='";"8.3";"nM";"8.08";"";"";"UO_0000065";"14.41";"0.27";"7.20";"4.28";"0";"CHEMBL828215";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"8.3"
"CHEMBL3084979";"";"None";"561.75";"1";"3.55";"41";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](CN)CC1";"Ki";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"12.94";"0.25";"3.72";"6.19";"0";"CHEMBL828215";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"54.0"
"CHEMBL175612";"";"None";"547.73";"1";"3.30";"69";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(C(=O)c1nc2ccccc2s1)C1CCC(N)CC1";"Ki";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"11.83";"0.23";"3.18";"5.52";"0";"CHEMBL828215";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"330.0"
"CHEMBL401737";"";"None";"705.89";"1";"1.14";"76";"CS(=O)(=O)CC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"12.14";"0.25";"7.43";"3.87";"0";"CHEMBL828215";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"2.7"
"CHEMBL24508";"";"None";"409.51";"0";"4.08";"4b";"CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2F)CC1";"Ki";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"17.47";"0.33";"3.07";"7.28";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"70.0"
"CHEMBL1160764";"";"None";"165.20";"0";"1.00";"2";"COc1ccccc1NC(=N)N";"Ki";"'='";"881000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815752";"Inhibition against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125001";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"0.881"
"CHEMBL21485";"PHENYLBORONIC ACID";"None";"121.93";"None";"None";"2";"OB(O)c1ccccc1";"Ki";"'='";"10200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817761";"Compound was tested for the inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127999";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"10200.0"
"CHEMBL101878";"";"None";"173.22";"0";"1.46";"8";"Cn1ccc2cc(C(=N)N)ccc21";"Ki";"'='";"85300.0";"nM";"4.07";"";"";"UO_0000065";"23.49";"0.43";"2.61";"7.43";"0";"CHEMBL817581";"Inhibition constant against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1122336";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"";"";"85.3"
"CHEMBL55035";"";"None";"372.47";"0";"3.86";"3a";"N=C(N)c1ccc(/C=C2/CCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"20.09";"0.36";"3.62";"6.40";"1";"CHEMBL817625";"Compound (isomer) was tested in the absence of light for inhibitory activity against trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131630";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"33.0"
"CHEMBL366535";"";"None";"553.71";"1";"4.91";"13e";"COC(=O)C(C)CN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1";"Ki";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"13.34";"0.25";"2.48";"5.94";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"41.0"
"CHEMBL331437";"";"None";"372.47";"0";"3.86";"3c";"N=C(N)c1cccc(/C=C2/CCCC/C(=C/c3cccc(C(=N)N)c3)C2=O)c1";"Ki";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"19.75";"0.36";"3.50";"6.30";"0";"CHEMBL817625";"Compound (isomer) was tested in the absence of light for inhibitory activity against trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131630";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"44.0"
"CHEMBL72527";"";"None";"537.58";"1";"4.46";"22b";"Cc1nc2c(Oc3cccc(C(=O)N(C)C)c3)nc(Oc3cc(C(=N)N)ccc3O)nc2n1Cc1ccccc1";"Ki";"'='";"760.0";"nM";"6.12";"";"";"UO_0000065";"11.38";"0.21";"1.66";"4.01";"0";"CHEMBL817575";"Compound was tested for inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130936";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"760.0"
"CHEMBL176744";"";"None";"482.63";"1";"5.49";"8d";"CC(=N)N1CCC(Oc2ccc3c(c2)nc(C(C)C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"16.15";"0.30";"2.31";"7.50";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"16.0"
"CHEMBL23243";"";"None";"228.29";"0";"2.88";"2";"Cc1cccc(OCCNc2ccncc2)c1";"Ki";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818253";"Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1150979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"500.0"
"CHEMBL25835";"";"None";"509.63";"1";"2.51";"(R)-11a";"O=C(CNS(=O)(=O)c1ccc2ccccc2c1)N[C@H](CCNc1ccncc1)C(=O)N1CCCCC1";"Ki";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818253";"Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1150979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"500.0"
"CHEMBL150138";"";"None";"374.44";"0";"3.49";"17c";"NC(=O)c1ccc(/C=C2/CCCC/C(=C/c3ccc(C(N)=O)cc3)C2=O)cc1";"Ki";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815005";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"5000.0"
"CHEMBL151113";"";"None";"428.58";"1";"5.07";"18a";"CN(C)C(=N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(=N)N(C)C)cc3)C2=O)cc1";"Ki";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817762";"In vitro inhibition of bovine trypsin (Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"5000.0"
"CHEMBL153660";"";"None";"386.50";"0";"3.92";"13a";"C/N=C(\N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"840.0";"nM";"6.08";"";"";"UO_0000065";"15.72";"0.29";"2.16";"5.77";"0";"CHEMBL815005";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"840.0"
"CHEMBL371051";"";"None";"493.66";"0";"4.56";"12m";"CN1CCN(CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)CC1";"Ki";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"12.76";"0.23";"1.74";"8.22";"0";"CHEMBL830293";"Inhibition constant towards bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1144375";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"500.0"
"CHEMBL143501";"";"None";"374.47";"0";"0.91";"88";"CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc(C)cc1";"Ki";"'='";"46025.66";"nM";"4.34";"";"";"UO_0000065";"11.58";"0.23";"3.43";"3.47";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"4.337"
"CHEMBL553108";"";"None";"481.66";"0";"4.17";"20";"CCCc1ccc(S(=O)(=O)N[C@@H](CC#Cc2ccc(NC)cc2)C(=O)N(C)C2CCCC2)cc1";"Ki";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817586";"Inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132084";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"30.0"
"CHEMBL3989843";"TRANYLCYPROMINE";"4.0";"266.39";"None";"None";"TPB4";"N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1";"Ki";"'='";"13300.0";"nM";"4.88";"";"";"UO_0000065";"18.30";"None";"None";"None";"0";"CHEMBL817760";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135460";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"13.3"
"CHEMBL101049";"";"None";"569.71";"2";"0.49";"3c";"N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCNC(=O)C1=O";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"14.04";"0.27";"7.51";"4.29";"0";"CHEMBL817569";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128948";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"10.0"
"CHEMBL101855";"";"None";"532.65";"1";"1.11";"3e";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2[nH]1";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"13.93";"0.26";"6.31";"4.32";"0";"CHEMBL815751";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129256";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"38.0"
"CHEMBL309541";"";"None";"445.44";"0";"3.75";"21";"Cn1ccnc1-c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1";"Ki";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"13.87";"0.26";"2.43";"3.95";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"660.0"
"CHEMBL26287";"";"None";"587.64";"2";"5.22";"5b";"CCOC(=O)CCC(=O)N(C/C=C/c1cccc(C(=N)N)c1)c1ccc(OC2CCN(C(C)=N)CC2)c(C(F)(F)F)c1";"Ki";"'='";"76.0";"nM";"7.12";"";"";"UO_0000065";"12.11";"0.23";"1.90";"5.36";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"76.0"
"CHEMBL26500";"";"None";"459.52";"0";"4.96";"4d";"CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2C(F)(F)F)CC1";"Ki";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.89";"0.30";"2.34";"7.43";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"50.0"
"CHEMBL338669";"";"None";"600.74";"1";"1.84";"19e";"N=C(N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C2CCCCC2)C1";"Ki";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"9.02";"0.18";"3.58";"2.91";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"3.8"
"CHEMBL384295";"";"None";"428.56";"0";"2.18";"TPB8";"Cc1ccc(S(=O)(=O)NC(Cc2cccc(C(=N)N)c2)C(=O)N2CCCCC2)cc1";"Ki";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"13.82";"0.27";"3.74";"5.09";"0";"CHEMBL817760";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135460";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"1.2"
"CHEMBL543419";"";"None";"623.18";"1";"1.15";"18f";"CCOC(=O)CN(C(=O)[C@H](CC(=O)NC[C@@H]1CCCN(C(=N)N)C1)NS(=O)(=O)c1ccc2ccccc2c1)C1CC1.Cl";"Ki";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"7.71";"0.15";"3.37";"2.58";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"30.0"
"CHEMBL79512";"4-PHENYL-BUTYLAMINE";"None";"149.24";"0";"1.97";"TPB3";"NCCCCc1ccccc1";"Ki";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"31.49";"0.58";"2.73";"18.06";"0";"CHEMBL817760";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135460";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"20.0"
"CHEMBL557617";"";"None";"551.16";"1";"2.28";"5";"CN(C)c1cccc2c(S(=O)(=O)NC(CCCNC3=NCCCN3)C(=O)N3CCCCC3)cccc12.Cl";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL817622";"Binding affinity determined against trypsin by Dixon method; No data";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133878";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";""
"CHEMBL149960";"";"None";"344.42";"0";"3.08";"2b";"N=C(N)c1ccc(/C=C2/CC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"730.0";"nM";"6.14";"";"";"UO_0000065";"17.82";"0.32";"3.06";"5.25";"0";"CHEMBL815005";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"730.0"
"CHEMBL150612";"";"None";"434.54";"0";"4.87";"10b";"N=C(N)c1ccc(/C=C2/CC(c3ccccc3)C/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"15.64";"0.28";"1.93";"5.82";"0";"CHEMBL815005";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"160.0"
"CHEMBL151144";"";"None";"416.48";"0";"2.87";"9c";"COC(=O)C1C/C(=C/c2ccc(C(=N)N)cc2)C(=O)/C(=C\c2ccc(C(=N)N)cc2)C1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.81";"0.31";"4.13";"4.89";"0";"CHEMBL815005";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"100.0"
"CHEMBL356071";"";"None";"584.70";"1";"3.75";"51";"N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC[C@H]2C(=O)OCc2ccccc2)c1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"10.26";"0.20";"2.25";"4.21";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.0"
"CHEMBL367840";"";"None";"468.61";"0";"4.92";"7c";"CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1";"Ki";"'='";"7.7";"nM";"8.11";"";"";"UO_0000065";"17.31";"0.32";"3.19";"7.80";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"7.7"
