"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL68101";"";"None";"380.47";"0";"3.16";"3g";"N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccn3)s2)c1";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817143";"In vitro inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133371";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"2900.0"
"CHEMBL348778";"";"None";"475.98";"0";"3.00";"17";"Nc1[nH]ccc2nc(CN3CCN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3=O)cc1-2";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL821459";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144944";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"2900.0"
"CHEMBL417457";"";"None";"554.79";"None";"None";"NC13";"Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)NO[Si](C)(C)C(C)(C)C)s1";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL817810";"In vitro inhibitory constant against trypsin; Inactive";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";""
"CHEMBL71578";"";"None";"371.44";"0";"3.79";"9a";"N=C(N)c1ccc(O)c(/C=C/CNC(=O)c2ccc(-c3ccccc3)cc2)c1";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817143";"In vitro inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133371";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"2900.0"
"CHEMBL422365";"";"None";"518.02";"1";"2.42";"23";"NC(=O)Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL821459";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144944";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"2900.0"
"CHEMBL7651";"";"None";"546.57";"2";"0.87";"79";"N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)c1";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"14.17";"0.27";"6.87";"3.57";"0";"CHEMBL824706";"Binding affinity towards trypsin obtained from human purified enzymes";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132652";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"18.0"
"CHEMBL330284";"";"None";"663.68";"1";"3.60";"48";"CCCCOCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F";"Ki";"'='";"113.0";"nM";"6.95";"";"";"UO_0000065";"12.64";"0.24";"3.35";"4.09";"0";"CHEMBL824706";"Binding affinity towards trypsin obtained from human purified enzymes";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132652";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"113.0"
"CHEMBL328298";"";"None";"621.59";"1";"2.43";"44";"COCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F";"Ki";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"14.10";"0.27";"4.72";"4.21";"0";"CHEMBL824706";"Binding affinity towards trypsin obtained from human purified enzymes";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132652";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"70.0"
"CHEMBL264626";"";"None";"701.69";"1";"2.51";"74";"CCCNS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2(Cn3cnnn3)CC(c3cccc(C(=N)N)c3)=NO2)cc1.O=C(O)C(F)(F)F";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"12.44";"0.24";"4.80";"3.84";"0";"CHEMBL824706";"Binding affinity towards trypsin obtained from human purified enzymes";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132652";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"49.0"
"CHEMBL421214";"";"None";"417.51";"0";"4.67";"16b";"CC(C)Oc1cccc(NC(=O)c2cc(C3CCOC3)c3cc(C(=N)N)ccc3c2)c1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"18.97";"0.35";"3.25";"8.13";"0";"CHEMBL817133";"Binding affinity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146777";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"0.012"
"CHEMBL3084836";"";"None";"558.67";"1";"-0.40";"2j";"Cn1nnnc1C(=O)C(NC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)Cc3ccccc3)CC(=O)N21)[C@H]1CC[C@H](N)CC1";"Ki";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"13.35";"0.26";"7.86";"4.30";"0";"CHEMBL817804";"In vitro activity against human alpha trypsin was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133798";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"35.0"
"CHEMBL418071";"";"None";"581.55";"None";"None";"21";"Cc1cc(-c2ccccc2S(N)(=O)=O)ccc1C(=O)N[C@@H](CCCN=C(N)N)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1";"Ki";"'='";"0.11";"nM";"9.96";"";"";"UO_0000065";"17.12";"None";"None";"None";"0";"CHEMBL811780";"Inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"0.11"
"CHEMBL289147";"";"None";"503.46";"None";"None";"17";"CC1(C)C2CC1[C@]1(C)OB([C@H](CCCN=C(N)N)NC(=O)c3ccc(-c4ccccc4)c(N)c3)O[C@@H]1C2";"Ki";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"16.54";"None";"None";"None";"0";"CHEMBL811780";"Inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"4.7"
"CHEMBL283945";"";"None";"456.53";"0";"1.10";"NC22";"Cc1nc(N)ncc1CNC(=O)Cn1c(C)ccc(NS(=O)(=O)Cc2ccccc2)c1=O";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL817810";"In vitro inhibitory constant against trypsin; Inactive";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";""
"CHEMBL143880";"";"None";"377.45";"0";"1.92";"10";"Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1cccnc1";"Ki";"'='";"898000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815470";"Inhibitory constant against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145961";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"898.0"
"CHEMBL3672879";"";"None";"569.61";"1";"4.86";"BDBM158139";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cc(C(=O)O)cc(C(=O)OC)c1";"Ki";"'='";"4.4";"nM";"8.36";"";"300500";"UO_0000065";"14.67";"0.29";"3.50";"4.95";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"4.4"
"CHEMBL3672880";"";"None";"527.53";"1";"3.99";"BDBM158140";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccc(C(=O)O)c(C(=O)O)c1";"Ki";"'='";"0.21";"nM";"9.68";"";"300501";"UO_0000065";"18.35";"0.36";"5.69";"5.38";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"0.21"
"CHEMBL3642874";"";"None";"430.42";"0";"0.41";"BDBM109600";"C[C@H](Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@@H](CC(N)=O)C(=O)O";"Ki";"'='";"2.0";"nM";"8.70";"";"230095";"UO_0000065";"20.21";"0.38";"8.29";"4.38";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"2.0"
"CHEMBL3672857";"";"None";"506.56";"1";"2.18";"BDBM158116";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CC(N)=O)C(=O)O";"Ki";"'='";"1.69";"nM";"8.77";"";"300477";"UO_0000065";"17.32";"0.34";"6.59";"4.72";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.69"
"CHEMBL3672874";"";"None";"433.46";"0";"2.25";"BDBM158126";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1C[C@H]1C(=O)O";"Ki";"'='";"1.53";"nM";"8.81";"";"300487";"UO_0000065";"20.34";"0.40";"6.57";"6.60";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.53"
"CHEMBL3672868";"";"None";"458.49";"0";"4.13";"BDBM158127";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccc(F)nc1";"Ki";"'='";"3.3";"nM";"8.48";"";"300488";"UO_0000065";"18.50";"0.36";"4.35";"7.18";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"3.3"
"CHEMBL3672871";"";"None";"593.63";"2";"3.41";"BDBM158130";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NC(CCC(=O)O)(CCC(=O)O)CCC(=O)O";"Ki";"'='";"1.59";"nM";"8.80";"";"300491";"UO_0000065";"14.82";"0.29";"5.39";"4.05";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.59"
"CHEMBL5914411";"";"None";"None";"None";"None";"BDBM158073";"";"Ki";"'='";"0.61";"nM";"9.21";"";"355619";"UO_0000065";"";"";"";"";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.61"
"CHEMBL335340";"";"None";"448.51";"0";"2.27";"33";"N=C(N)c1ccc2c(c1)ncn2CC(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1";"Ki";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"15.35";"0.29";"4.62";"4.39";"0";"CHEMBL818182";"Binding affinity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133520";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"130.0"
"CHEMBL32549";"";"None";"446.53";"0";"0.54";"4b";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NCN(CC1CC1)S2(=O)=O";"Ki";"'='";"6100.0";"nM";"5.21";"";"";"UO_0000065";"11.68";"0.23";"4.67";"3.74";"0";"CHEMBL817816";"Inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136704";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"6100.0"
"CHEMBL356261";"";"None";"448.50";"0";"3.45";"7a";"Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccccc2O)n1";"Ki";"'>'";"1500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817826";"Tested in vitro for inhibition of human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145914";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"1500.0"
"CHEMBL52427";"";"None";"341.41";"0";"4.80";"5";"Cc1cc(-c2ccccc2)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1";"Ki";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"16.83";"0.30";"0.94";"6.69";"0";"CHEMBL874090";"Inhibitory activity against trypsin in human plasma";"B";"BAO_0000366";"cell-free format";"None";"CHEMBL3559721";"Plasma";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134132";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"1.8"
"CHEMBL94761";"";"None";"422.45";"0";"1.32";"13";"COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1";"Ki";"'>'";"1200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL879096";"The compound was evaluated for inhibitory activity against Trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129218";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"1.2"
"CHEMBL556200";"";"None";"492.50";"0";"3.70";"6";"Cl.Cl.N=C(N)c1cccc(N2CCCCN(C3CCN(CCc4ccccc4)CC3)C2=O)c1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"14.30";"0.26";"2.30";"7.83";"0";"CHEMBL818020";"Inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133385";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"1000.0"
"CHEMBL3084830";"";"None";"617.75";"1";"1.54";"2c";"Cc1nc(C(=O)C(NC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)Cc4ccccc4)CC(=O)N32)[C@H]2CC[C@H](N)CC2)sc1C(=O)O";"Ki";"'='";"65000.0";"nM";"4.19";"";"";"UO_0000065";"6.78";"0.14";"2.65";"2.33";"0";"CHEMBL817804";"In vitro activity against human alpha trypsin was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133798";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"65000.0"
"CHEMBL19075";"";"None";"720.65";"0";"2.67";"21";"COC(=O)[C@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C[C@H]1c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'>'";"1600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818183";"Binding affinity against trypsin in an enzyme inhibition assay.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131683";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"1600.0"
"CHEMBL96433";"";"None";"327.39";"0";"4.49";"22f";"N=C(N)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)cc2c1";"Ki";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"21.03";"0.38";"2.40";"8.02";"0";"CHEMBL824709";"Activity against Human Serine Protease Trypsin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134564";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"0.13"
"CHEMBL73970";"";"None";"661.76";"2";"1.15";"table 2";"COc1ccc(-n2c(=O)n3n(c2=O)C(C(=O)NC(CCCCN)C(=O)C(=O)NCCc2ccc(C(N)=O)cc2)C=CC3CC(C)C)cc1";"Ki";"'='";"0.28";"nM";"9.55";"";"";"UO_0000065";"14.44";"0.27";"8.40";"4.72";"0";"CHEMBL817138";"Compound was evaluated for its binding affinity to the trypsin enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130946";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"0.28"
"CHEMBL366731";"";"None";"471.93";"0";"1.77";"15";"Nc1ncnc2cc(CN3CCN(S(=O)(=O)c4nc5cc(Cl)ccc5[nH]4)CC3=O)ccc12";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL845149";"Tested for inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135247";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"2900.0"
"CHEMBL103993";"";"None";"583.63";"0";"2.99";"10";"N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)Cc4ccccc4)CC3)C2=O)c1.O=C(O)C(F)(F)F";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"15.11";"0.29";"4.11";"6.41";"0";"CHEMBL818020";"Inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133385";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"80.0"
"CHEMBL345435";"";"None";"547.63";"1";"1.00";"20";"CC(C)COC(=O)OC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)NCc1ccc(C(=N)N)cc1";"Ki";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"12.64";"0.25";"5.92";"3.65";"0";"CHEMBL811611";"In vitro inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135855";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"0.12"
"CHEMBL109535";"";"None";"400.53";"0";"4.61";"47b";"CC(C)CC1NCCc2ccc(NC(=O)c3ccc4cc(C(=N)N)ccc4c3)cc21";"Ki";"'='";"115.0";"nM";"6.94";"";"";"UO_0000065";"17.33";"0.32";"2.33";"7.63";"0";"CHEMBL819934";"Binding affinity against porcine trypsin was determined.";"B";"BAO_0000357";"single protein format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148377";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"115.0"
"CHEMBL330206";"";"None";"377.29";"None";"None";"12e";"CC(C)N(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCc1ccccc1";"Ki";"'='";"3.8";"nM";"8.42";"";"";"UO_0000065";"22.32";"None";"None";"None";"0";"CHEMBL811782";"Compound was tested in vitro for inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149934";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"3.8"
