Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi
CHEMBL126238,,,586.72,1.0,1.31,19d,C[C@@H]1CCN(C(=O)[C@H](CC(=O)NC[C@@H]2CCCN(C(=N)N)C2)NS(=O)(=O)c2ccc3ccccc3c2)[C@@H](C(=O)O)C1,Ki,'=',780.0,nM,6.11,,,UO_0000065,10.41,0.2,4.8,3.28,0,CHEMBL878759,In vitro binding affinity by measuring the inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1127404,1,Scientific Literature,J Med Chem,1994,,,,,0.78,6.11
CHEMBL314189,,,515.66,1.0,2.78,8,CN(C(=O)[C@H](Cc1ccc(C(=N)NN)c(F)c1)NS(=O)(=O)c1ccc2c(c1)CCCC2)C1CCCC1,Ki,'=',25000.0,nM,4.6,,,UO_0000065,8.92,0.17,1.82,3.58,0,CHEMBL817589,Inhibitory constant against bovine trypsin was determined in vitro.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132097,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,25.0,4.6
CHEMBL41876,,,437.95,0.0,3.4,5,Cc1cc(OCC2CCN(C(=N)N)CC2)cc(OS(=O)(=O)c2ccccc2Cl)c1,Ki,'>',15000.0,nM,,,,UO_0000065,,,,,0,CHEMBL817568,Compound was evaluated for inhibition of Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133126,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,15.0,4.823908740944319
CHEMBL177212,,,539.68,1.0,4.96,13d,CC(=N)N1CCC(N(CCCC(=O)O)c2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,'=',670.0,nM,6.17,,,UO_0000065,11.44,0.21,1.21,4.56,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,670.0,6.17
CHEMBL151985,,,581.72,1.0,4.97,14g,CCOC(=O)CCC(=O)N(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1,Ki,'=',800.0,nM,6.1,,,UO_0000065,10.48,0.19,1.13,4.31,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,800.0,6.1
CHEMBL79828,,,445.44,0.0,3.85,7h,Cc1cn(-c2cccc(Oc3cc(C(=O)O)cc(Oc4cc(C(=N)N)ccc4O)n3)c2)cn1,Ki,'=',160.0,nM,6.8,,,UO_0000065,15.26,0.28,2.95,4.34,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,160.0,6.8
CHEMBL351830,,,529.5,1.0,4.21,11,N=C(N)c1cccc(-c2noc(C(F)(F)F)c2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,Ki,'=',400.0,nM,6.4,,,UO_0000065,12.08,0.24,2.19,3.87,0,CHEMBL817587,Inhibitory activity against trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133078,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,400.0,6.4
CHEMBL120842,,,582.63,0.0,-0.47,15,N=C(N)NCCCNC(=O)[C@@H]1CS[C@H]2CC[C@@H](NS(=O)(=O)Cc3ccccc3)C(=O)N21.O=C(O)C(F)(F)F,Ki,'=',5100.0,nM,5.29,,,UO_0000065,11.29,0.23,5.76,3.36,0,CHEMBL815750,In vitro inhibition was measured against Human bovine pancreatic trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131291,1,Scientific Literature,J Med Chem,1998,,,,,5.1,5.29
CHEMBL25034,,,460.54,0.0,4.48,2,CC(=N)N1CCC(Oc2ccc(NCc3ccc4ccc(C(=N)N)cc4c3)cc2[N+](=O)[O-])CC1,Ki,'=',7.0,nM,8.15,,,UO_0000065,17.71,0.33,3.67,5.77,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,7.0,8.15
CHEMBL407631,,,595.73,1.0,3.19,13,O=C(NCC#Cc1c[nH]cn1)[C@@H]1CCCN1C(=O)[C@H](NS(=O)(=O)Cc1ccccc1)C(c1ccccc1)c1ccccc1,Ki,'=',24.0,nM,7.62,,,UO_0000065,12.79,0.24,4.43,6.13,0,CHEMBL878650,Inhibitory activity against Bovine Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133054,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,24.0,7.62
CHEMBL83324,,,456.45,0.0,3.66,4r,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(O)C(=O)N(C)C)c2)c1F,Ki,'=',3300.0,nM,5.48,,,UO_0000065,12.01,0.23,1.82,4.5,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,3300.0,5.48
CHEMBL311788,,,472.45,0.0,3.95,6b,COc1cc(Oc2nc(Oc3cccc(C(=O)N(C)C)c3)c(F)c(C)c2F)c(O)c(C(=N)N)c1,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,5000.0,5.301029995663981
CHEMBL268640,,,540.47,1.0,2.05,11e,CS(=O)(=O)N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,Ki,'=',0.8,nM,9.1,,,UO_0000065,16.83,0.35,7.05,6.25,0,CHEMBL817758,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135262,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,0.8,9.1
CHEMBL257898,,,643.81,1.0,2.48,75,CCCC(CCC)C(=O)N[C@@H](CC(=O)OC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,Ki,'=',16.0,nM,7.8,,,UO_0000065,12.11,0.24,5.32,3.96,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,16.0,7.8
CHEMBL115413,,,455.58,0.0,4.41,43b,CCc1cc(OCCc2ccc(CN)cc2)cc(OS(=O)(=O)c2cc(C)ccc2OC)c1,Ki,'=',6165.95,nM,5.21,,,UO_0000065,11.44,0.22,0.8,5.93,0,CHEMBL818258,Inhibitory activity against bovine Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1134416,1,Scientific Literature,J Med Chem,2001,,,,,-5.21,5.21
CHEMBL332388,,,585.56,1.0,3.31,31,CCOC(=O)[C@@H]1C[C@@H](Oc2c(F)c(Oc3cccc(C(=O)N(C)C)c3)nc(Oc3cc(C(=N)N)ccc3O)c2F)CN1,Ki,'=',740.0,nM,6.13,,,UO_0000065,10.47,0.2,2.82,3.62,0,CHEMBL817592,Inhibitory potency was measured against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131090,1,Scientific Literature,J Med Chem,1998,,,,,740.0,6.13
CHEMBL82739,,,446.48,0.0,4.12,4x,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([S+]([O-])N(C)C)c2)c1F,Ki,'=',2400.0,nM,5.62,,,UO_0000065,12.59,0.25,1.5,5.23,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,2400.0,5.62
CHEMBL348266,,,430.57,0.0,1.81,2,Cc1ccc(S(=O)(=O)NC(Cc2cccc(C(N)N)c2)C(=O)N2CCCCC2)cc1,Ki,'=',1200.0,nM,5.92,,,UO_0000065,13.75,0.27,4.11,5.0,0,CHEMBL819016,Inhibitory activity against bovine trypsin expressed as dissociation constant,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131451,1,Scientific Literature,J Med Chem,1998,,,,,1.2,5.92
CHEMBL176161,,,521.69,1.0,2.91,38,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCCN)C(=O)c1nc2ccccc2s1,Ki,'=',20.0,nM,7.7,,,UO_0000065,14.76,0.28,4.79,6.56,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,20.0,7.7
CHEMBL83779,,,470.48,0.0,4.78,5o,CCOC(=O)c1ccc(N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,5000.0,5.301029995663981
CHEMBL314047,,,456.45,0.0,4.25,5i,COc1cc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc(C(=O)N(C)C)c1,Ki,'=',750.0,nM,6.12,,,UO_0000065,13.42,0.25,1.87,5.53,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,750.0,6.12
CHEMBL46077,,,391.39,0.0,2.93,6w,N=C(N)c1cccc(Oc2ccc(C(=O)O)c(Oc3cccc(C(=N)N)c3)n2)c1,Ki,'=',2200.0,nM,5.66,,,UO_0000065,14.46,0.27,2.73,3.36,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,2200.0,5.66
CHEMBL79304,,,541.65,1.0,3.07,11,COc1ccc2cc(S(=O)(=O)N[C@@H](Cc3ccc(C(=N)NN)cc3F)C(=O)N(C)C3CCCC3)ccc2c1,Ki,'=',2000.0,nM,5.7,,,UO_0000065,10.52,0.2,2.63,4.14,0,CHEMBL817589,Inhibitory constant against bovine trypsin was determined in vitro.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132097,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,2.0,5.7
CHEMBL177225,,,496.66,1.0,5.7,7h,CCCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,'=',5.7,nM,8.24,,,UO_0000065,16.6,0.3,2.54,7.93,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,5.7,8.24
CHEMBL423555,,,522.63,1.0,2.57,79,COC(=O)[C@H]1CCCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,Ki,'=',1901.08,nM,5.72,,,UO_0000065,10.95,0.21,3.15,4.01,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,5.721,5.72
CHEMBL104815,,,507.62,1.0,1.7,13,CC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,Ki,'=',141.25,nM,6.85,,,UO_0000065,13.49,0.26,5.15,5.01,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.85,6.85
CHEMBL609410,,,547.73,1.0,3.49,67,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(N3CCCCC3)CC2)c1,Ki,'=',1000.0,nM,6.0,,,UO_0000065,10.95,0.21,2.51,5.02,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.0,6.0
CHEMBL356711,,,512.64,1.0,3.99,30,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCc3ccccc32)c1,Ki,'=',1513.56,nM,5.82,,,UO_0000065,11.35,0.21,1.83,5.0,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,5.82,5.82
CHEMBL359184,,,402.52,0.0,1.53,72,CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,Ki,'=',1000000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,3.0,3.0
CHEMBL404728,,,493.61,0.0,0.83,50,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1ccccn1,Ki,'=',73.0,nM,7.14,,,UO_0000065,14.46,0.27,6.31,4.66,1,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,73.0,7.14
CHEMBL175735,,,533.63,1.0,1.37,55,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2o1,Ki,'=',13.0,nM,7.89,,,UO_0000065,14.78,0.28,6.52,4.67,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,13.0,7.89
CHEMBL146492,,,428.56,0.0,2.18,45,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCCCC2)cc1,Ki,'=',1199.5,nM,5.92,,,UO_0000065,13.82,0.27,3.74,5.09,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,5.921,5.92
CHEMBL356792,,,541.68,1.0,3.36,84,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCN(c3ccccc3)CC2)c1,Ki,'=',26.98,nM,7.57,,,UO_0000065,13.97,0.27,4.21,6.33,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,7.569,7.57
CHEMBL423195,,,565.72,1.0,0.9,16,COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)c1C,Ki,'=',1798.87,nM,5.75,,,UO_0000065,10.16,0.21,4.85,3.53,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,5.745,5.75
CHEMBL256381,,,546.68,1.0,1.33,3f,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2n1C,Ki,'=',290.0,nM,6.54,,,UO_0000065,11.96,0.22,5.21,4.13,0,CHEMBL815751,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1129256,1,Scientific Literature,J Med Chem,1996,,,,,290.0,6.54
CHEMBL367725,,,511.63,1.0,3.78,7j,CC(=N)N1CCC(Oc2ccc3nc(CCC(N)=O)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,'=',4.4,nM,8.36,,,UO_0000065,16.33,0.3,4.58,5.68,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,4.4,8.36
CHEMBL180219,,,388.5,0.0,0.98,24,N=C(N)NCCCC(NC(=O)[C@@H]1CCCN1)C(=O)c1nc2ccccc2s1,Ki,'=',250.0,nM,6.6,,,UO_0000065,16.99,0.33,5.62,4.96,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,250.0,6.6
CHEMBL1161248,,,554.63,1.0,3.48,29,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2Cc3ccccc3C=C2C(=O)O)c1,Ki,'=',4497.8,nM,5.35,,,UO_0000065,9.64,0.18,1.87,3.48,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,5.347,5.35
CHEMBL358508,,,288.39,0.0,1.1,69,CC1CCN(C(=O)[C@@H](N)Cc2cccc(C(=N)N)c2)CC1,Ki,'=',28973.44,nM,4.54,,,UO_0000065,15.74,0.3,3.44,4.72,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,4.538,4.54
CHEMBL172378,,,440.55,0.0,4.36,8a,CC(=N)N1CCC(Oc2ccc3c(c2)ncn3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,Ki,'=',8.2,nM,8.09,,,UO_0000065,18.35,0.33,3.73,7.77,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,8.2,8.09
CHEMBL425132,,,496.66,1.0,5.66,7e,CC(=N)N1CCC(Oc2ccc3nc(C(C)(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,'=',7.0,nM,8.15,,,UO_0000065,16.42,0.3,2.49,7.84,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,7.0,8.15
CHEMBL25890,,,431.95,0.0,3.75,1,O=S(=O)(NCCc1cccc(OCCNc2ccncc2)c1)c1ccc(Cl)cc1,Ki,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,500.0,3.3010299956639813
CHEMBL358910,,,373.46,0.0,3.68,15c,N=C(N)c1ccc(/C=C2/CCCC/C(=C/c3ccc(C(N)=O)cc3)C2=O)cc1,Ki,'=',690.0,nM,6.16,,,UO_0000065,16.5,0.3,2.48,5.6,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,690.0,6.16
CHEMBL285311,,,214.27,0.0,2.57,3,c1ccc(OCCNc2ccncc2)cc1,Ki,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,500.0,3.3010299956639813
CHEMBL48161,,,419.44,0.0,3.41,6v,CCOC(=O)c1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Ki,'=',920.0,nM,6.04,,,UO_0000065,14.39,0.27,2.63,3.84,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,920.0,6.04
CHEMBL441450,,,448.45,0.0,3.91,4gg,Cc1c(F)c(Oc2cccc(NS(C)(=O)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Ki,'=',1900.0,nM,5.72,,,UO_0000065,12.76,0.25,1.81,4.49,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,1900.0,5.72
CHEMBL83175,,,472.45,0.0,3.95,6e,COc1c(O)cc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,5000.0,5.301029995663981
CHEMBL104241,,,464.59,0.0,3.03,table 4,N=C(N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)c1,Ki,'=',330.0,nM,6.48,,,UO_0000065,13.95,0.27,3.45,5.57,0,CHEMBL819016,Inhibitory activity against bovine trypsin expressed as dissociation constant,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131451,1,Scientific Literature,J Med Chem,1998,,,,,0.33,6.48
CHEMBL351688,,,507.57,1.0,2.29,6,COC[C@H]1ON=C(c2cccc(C(=N)N)c2)[C@@H]1C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1,Ki,'=',190.0,nM,6.72,,,UO_0000065,13.24,0.25,4.43,3.95,0,CHEMBL817587,Inhibitory activity against trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133078,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,190.0,6.72
