Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi
CHEMBL3642905,,,447.47,0.0,1.47,BDBM109632,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)s1)C(=O)N[C@H](CC(=O)O)C(=O)O,Ki,'=',1.54,nM,8.81,,230160,UO_0000065,19.69,0.39,7.34,4.9,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,1.54,8.81
CHEMBL3642946,,,465.46,0.0,1.61,BDBM109673,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)c(F)c2)s1)C(=O)N[C@@H](CC(=O)O)C(=O)O,Ki,'=',0.33,nM,9.48,,230167,UO_0000065,20.37,0.4,7.87,5.27,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.33,9.48
CHEMBL3642957,,,501.51,1.0,1.03,BDBM109684,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CS(=O)(=O)O)C(=O)O,Ki,'=',0.21,nM,9.68,,230178,UO_0000065,19.3,0.4,8.65,4.91,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.21,9.68
CHEMBL3642960,,,517.97,1.0,1.54,BDBM109687,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2Cl)s1)C(=O)N[C@@H](CS(=O)(=O)O)C(=O)O,Ki,'=',0.57,nM,9.24,,230181,UO_0000065,17.85,0.38,7.7,4.69,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.57,9.24
CHEMBL3642972,,,481.49,0.0,2.58,BDBM109699,N=C(N)c1ccc(OC(=O)c2ccc(-c3ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc3)s2)cc1,Ki,'=',0.7,nM,9.15,,230193,UO_0000065,19.01,0.37,6.57,5.09,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.7,9.15
CHEMBL3642973,,,499.48,0.0,2.72,BDBM109700,N=C(N)c1ccc(OC(=O)c2ccc(-c3ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc3)s2)c(F)c1,Ki,'=',0.27,nM,9.57,,230194,UO_0000065,19.16,0.37,6.85,5.32,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.27,9.57
CHEMBL3642982,,,466.45,0.0,1.01,BDBM109710,CC(Cc1ncc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CC(=O)O)C(=O)O,Ki,'=',0.2,nM,9.7,,230205,UO_0000065,20.79,0.41,8.69,5.03,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.2,9.7
CHEMBL5995159,,,512.0,0.0,3.28,BDBM308430,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CCC(C(=O)O)CC1.Cl,Ki,'=',3.1,nM,8.51,,591886,UO_0000065,17.89,0.35,5.23,6.36,0,CHEMBL5731810,"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5725983,37,BindingDB Patent Bioactivity Data,,2017,,,,,3.1,8.51
CHEMBL5926582,,,514.02,0.0,3.72,BDBM308494,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCCCC(=O)O.Cl,Ki,'=',2.73,nM,8.56,,591894,UO_0000065,17.93,0.35,4.84,6.01,0,CHEMBL5731810,"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5725983,37,BindingDB Patent Bioactivity Data,,2017,,,,,2.73,8.56
CHEMBL5889275,,,497.98,0.0,2.89,BDBM308497,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CC[C@@H](C(=O)O)C1.Cl,Ki,'=',2.0,nM,8.7,,591900,UO_0000065,18.85,0.37,5.81,6.5,0,CHEMBL5731810,"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5725983,37,BindingDB Patent Bioactivity Data,,2017,,,,,2.0,8.7
CHEMBL5893390,,,512.0,0.0,3.47,BDBM308543,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NC1(C(=O)O)CC1.Cl,Ki,'=',2.19,nM,8.66,,591992,UO_0000065,18.21,0.36,5.19,6.07,0,CHEMBL5731810,"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5725983,37,BindingDB Patent Bioactivity Data,,2017,,,,,2.19,8.66
CHEMBL20912,,,345.45,0.0,0.58,1,N=C(N)c1cccc(C(=O)NCC(=O)NCC2CCC(CN)CC2)c1,Ki,'=',23000.0,nM,4.64,,,UO_0000065,13.43,0.25,4.06,3.46,0,CHEMBL818185,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134227,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,23.0,4.64
CHEMBL3667891,,,491.59,0.0,3.96,BDBM158085,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@H](C(=O)O)C(C)C,Ki,'=',5.18,nM,8.29,,300446,UO_0000065,16.85,0.33,4.33,5.81,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,5.18,8.29
CHEMBL3667887,,,463.53,0.0,3.18,BDBM158081,CC(C)[C@H](NC(=O)C(C)(C)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)O,Ki,'=',2.02,nM,8.7,,300442,UO_0000065,18.76,0.37,5.51,6.1,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,2.02,8.7
CHEMBL3672854,,,475.54,0.0,3.42,BDBM158113,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CCC[C@H]1CC(=O)O,Ki,'=',3.88,nM,8.41,,300474,UO_0000065,17.69,0.35,4.99,6.29,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,3.88,8.41
CHEMBL3642908,,,316.31,0.0,2.05,BDBM109635,C[C@@H](Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)O,Ki,'=',3.8,nM,8.42,,230114,UO_0000065,26.62,0.5,6.37,6.65,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,3.8,8.42
CHEMBL3897433,,,506.58,1.0,2.36,BDBM234251,C=CCN(CC(=O)O)C(=O)[C@@H]1CSCN1Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1,Ki,'=',0.38,nM,9.42,,408293,UO_0000065,18.6,0.38,7.06,6.88,0,CHEMBL3888548,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886757,37,BindingDB Patent Bioactivity Data,,2016,,,,,0.38,9.42
CHEMBL3216660,,,445.35,0.0,2.12,16 (DAMP),COc1cc(C(=N)N)ccc1OCCCOc1ccc(C(=N)N)cc1OC.Cl.Cl,Ki,'=',1300.0,nM,5.89,,,UO_0000065,15.8,0.3,3.77,4.31,0,CHEMBL815012,Inhibition of trypsin by amidase assay.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1124749,1,Scientific Literature,J Med Chem,1990,,,,,1.3,5.89
CHEMBL3642938,,,448.45,0.0,2.15,BDBM109665,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)SC(CC(=O)O)C(=O)O,Ki,'=',0.53,nM,9.28,,230144,UO_0000065,20.68,0.41,7.13,5.13,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.53,9.28
CHEMBL274152,,,423.52,0.0,2.06,2f,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NC(=O)[C@H](CC1CCC1)C2,Ki,'=',420.0,nM,6.38,,,UO_0000065,15.06,0.28,4.32,5.35,0,CHEMBL818021,The compound was tested for its ability to inhibit trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132875,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,420.0,6.38
CHEMBL156765,,,325.41,0.0,2.83,20,COC(=O)CC(CCc1ccc(N)cc1)c1cccc(C(=N)N)c1,Ki,'=',1200.0,nM,5.92,,,UO_0000065,18.19,0.34,3.09,5.79,0,CHEMBL811612,In vitro inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131205,1,Scientific Literature,J Med Chem,1998,,,,,1200.0,5.92
CHEMBL2373408,,,532.5,,,32,CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CC#N)nc4CCc4ccccc4)O[C@@]3(C)[C@H]1C2,Ki,'=',12.0,nM,7.92,,,UO_0000065,14.87,,,,0,CHEMBL811614,Inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130774,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,12.0,7.92
CHEMBL92865,,,266.3,0.0,2.53,6n,Cc1ccc(-c2nc3cc(C(=N)N)ccc3[nH]2)c(O)c1,Ki,'=',18000.0,nM,4.75,,,UO_0000065,17.82,0.32,2.21,4.8,0,CHEMBL816557,Inhibition of Human Serine Protease Trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134564,1,Scientific Literature,J Med Chem,2001,,,,,18.0,4.75
CHEMBL353712,,,618.59,,,8,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCn1ccnc1N)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,Ki,'=',20.0,nM,7.7,,,UO_0000065,12.45,,,,0,CHEMBL812715,Tested for selectivity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1129866,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,20.0,7.7
CHEMBL1184021,,,521.6,1.0,2.82,70,CCOCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1,Ki,'=',86.0,nM,7.07,,,UO_0000065,13.55,0.26,4.25,4.16,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,86.0,7.07
CHEMBL329460,,,673.63,1.0,1.78,75,Cc1cc(-c2ccccc2S(N)(=O)=O)ccc1NC(=O)C1(Cn2cnnn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',200.0,nM,6.7,,,UO_0000065,11.97,0.23,4.92,3.28,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,200.0,6.7
CHEMBL32541,,,433.53,0.0,0.91,2h,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc(S(=O)(=O)CC2CCC2)c(N)c1=O,Ki,'=',550.0,nM,6.26,,,UO_0000065,14.44,0.28,5.35,4.17,0,CHEMBL817816,Inhibitory activity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136704,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,550.0,6.26
CHEMBL162924,,,419.6,0.0,1.7,5,CSCC[C@@H](NC(=O)c1cccc(C(=N)N)c1)C(=O)NCC1CCC(CN)CC1,Ki,'=',10000.0,nM,5.0,,,UO_0000065,11.92,0.24,3.3,3.73,0,CHEMBL818185,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134227,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,10.0,5.0
CHEMBL111338,,,412.54,0.0,4.75,47c,N=C(N)c1ccc2cc(C(=O)Nc3ccc4c(c3)C(C3CCCC3)NCC4)ccc2c1,Ki,'=',39.0,nM,7.41,,,UO_0000065,17.96,0.33,2.66,8.14,0,CHEMBL819934,Binding affinity against porcine trypsin was determined.,B,BAO_0000357,single protein format,Sus scrofa,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1148377,1,Scientific Literature,J Med Chem,2004,,,,,39.0,7.41
CHEMBL3667898,,,491.59,0.0,4.06,BDBM158092,CCCN(CC(=O)O)C(=O)C(CC)(CC)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1,Ki,'=',7.91,nM,8.1,,355638,UO_0000065,16.48,0.33,4.04,6.06,1,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,7.91,8.1
CHEMBL3957967,,,519.64,1.0,4.74,BDBM158121,CCC(C)[C@H](CC(=O)O)NC(=O)C(CC)(CC)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1,Ki,'=',1.97,nM,8.71,,300482,UO_0000065,16.75,0.33,3.97,6.11,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,1.97,8.71
CHEMBL3642912,,,431.4,0.0,1.01,BDBM109639,C[C@H](Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@H](CC(=O)O)C(=O)O,Ki,'=',0.47,nM,9.33,,230118,UO_0000065,21.62,0.41,8.32,4.83,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.47,9.33
CHEMBL3642896,,,492.51,0.0,1.63,BDBM109623,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2[N+](=O)[O-])s1)C(=O)N(CCCO)CC(=O)O,Ki,'=',2.39,nM,8.62,,230151,UO_0000065,17.51,0.35,6.99,4.37,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,2.39,8.62
CHEMBL3642857,,,371.35,0.0,1.39,BDBM109583,C/C(=C\c1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)NCC(=O)O,Ki,'=',0.44,nM,9.36,,230078,UO_0000065,25.2,0.47,7.97,6.01,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.44,9.36
CHEMBL3642867,,,445.43,0.0,1.4,BDBM109593,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Ki,'=',1.16,nM,8.94,,230088,UO_0000065,20.06,0.38,7.54,4.63,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,1.16,8.94
CHEMBL329568,,,628.56,1.0,3.49,25,COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3C(=O)OC)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',300.0,nM,6.52,,,UO_0000065,12.68,0.23,3.03,4.26,0,CHEMBL824708,The binding affinity was measured towards human purified trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132311,1,Scientific Literature,J Med Chem,1999,,,,,300.0,6.52
CHEMBL3891548,,,545.6,1.0,2.97,BDBM199974,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CCC(=O)O)c1nnn[nH]1,Ki,'=',3.27,nM,8.48,,355702,UO_0000065,15.55,0.3,5.52,4.31,0,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,3.27,8.48
CHEMBL3975448,,,555.58,1.0,4.77,BDBM199980,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccc(C(=O)O)c(C(=O)O)c1,Ki,'=',1.7,nM,8.77,,355708,UO_0000065,15.78,0.31,4.0,4.88,0,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,1.7,8.77
